country,year,city,latitude,longitude,host
afghanistan,2012,kabul,34.5333,69.1667,
afghanistan,2008,kabul,34.5333,69.1667,
afghanistan,2004,kabul,34.5333,69.1667,
afghanistan,1996,kabul,34.5333,69.1667,
afghanistan,1988,kabul,34.5333,69.1667,
afghanistan,1980,kabul,34.5333,69.1667,
afghanistan,1972,kabul,34.5333,69.1667,
afghanistan,1968,kabul,34.5333,69.1667,
afghanistan,1964,kabul,34.5333,69.1667,
afghanistan,1960,kabul,34.5333,69.1667,
afghanistan,1956,kabul,34.5333,69.1667,
afghanistan,1948,kabul,34.5333,69.1667,
afghanistan,1936,kabul,34.5333,69.1667,
albania,2012,tirana,41.326,19.816,
albania,2008,tirana,41.326,19.816,
albania,2004,tirana,41.326,19.816,
albania,2000,tirana,41.326,19.816,
albania,1996,tirana,41.326,19.816,
albania,1992,tirana,41.326,19.816,
albania,1972,tirana,41.326,19.816,
algeria,2012,algiers,36.7667,3.2167,
algeria,2008,algiers,36.7667,3.2167,
algeria,2004,algiers,36.7667,3.2167,
algeria,2000,algiers,36.7667,3.2167,
algeria,1996,algiers,36.7667,3.2167,
algeria,1992,algiers,36.7667,3.2167,
algeria,1988,algiers,36.7667,3.2167,
algeria,1984,algiers,36.7667,3.2167,
algeria,1980,algiers,36.7667,3.2167,
algeria,1972,algiers,36.7667,3.2167,
algeria,1968,algiers,36.7667,3.2167,
algeria,1964,algiers,36.7667,3.2167,
american samoa,2012,pago pago,-14.2794,-170.7006,
american samoa,2008,pago pago,-14.2794,-170.7006,
american samoa,2004,pago pago,-14.2794,-170.7006,
american samoa,2000,pago pago,-14.2794,-170.7006,
american samoa,1996,pago pago,-14.2794,-170.7006,
american samoa,1992,pago pago,-14.2794,-170.7006,
american samoa,1988,pago pago,-14.2794,-170.7006,
andorra,2012,andorra la vella,42.5,1.5,
andorra,2008,andorra la vella,42.5,1.5,
andorra,2004,andorra la vella,42.5,1.5,
andorra,2000,andorra la vella,42.5,1.5,
andorra,1996,andorra la vella,42.5,1.5,
andorra,1992,andorra la vella,42.5,1.5,
andorra,1988,andorra la vella,42.5,1.5,
andorra,1984,andorra la vella,42.5,1.5,
andorra,1980,andorra la vella,42.5,1.5,
andorra,1976,andorra la vella,42.5,1.5,
angola,2012,luanda,-8.8383,13.2344,
angola,2008,luanda,-8.8383,13.2344,
angola,2004,luanda,-8.8383,13.2344,
angola,2000,luanda,-8.8383,13.2344,
angola,1996,luanda,-8.8383,13.2344,
angola,1992,luanda,-8.8383,13.2344,
angola,1988,luanda,-8.8383,13.2344,
angola,1980,luanda,-8.8383,13.2344,
antigua and barbuda,2012,st. john's,17.1167,-61.85,
antigua and barbuda,2008,st. john's,17.1167,-61.85,
antigua and barbuda,2004,st. john's,17.1167,-61.85,
antigua and barbuda,2000,st. john's,17.1167,-61.85,
antigua and barbuda,1996,st. john's,17.1167,-61.85,
antigua and barbuda,1992,st. john's,17.1167,-61.85,
antigua and barbuda,1988,st. john's,17.1167,-61.85,
antigua and barbuda,1984,st. john's,17.1167,-61.85,
antigua and barbuda,1976,st. john's,17.1167,-61.85,
argentina,2012,buenos aires,-34.6033,-58.3817,
argentina,2008,buenos aires,-34.6033,-58.3817,
argentina,2004,buenos aires,-34.6033,-58.3817,
argentina,2000,buenos aires,-34.6033,-58.3817,
argentina,1996,buenos aires,-34.6033,-58.3817,
argentina,1992,buenos aires,-34.6033,-58.3817,
argentina,1988,buenos aires,-34.6033,-58.3817,
argentina,1984,buenos aires,-34.6033,-58.3817,
argentina,1976,buenos aires,-34.6033,-58.3817,
argentina,1972,buenos aires,-34.6033,-58.3817,
argentina,1968,buenos aires,-34.6033,-58.3817,
argentina,1964,buenos aires,-34.6033,-58.3817,
argentina,1960,buenos aires,-34.6033,-58.3817,
argentina,1956,buenos aires,-34.6033,-58.3817,
argentina,1952,buenos aires,-34.6033,-58.3817,
argentina,1948,buenos aires,-34.6033,-58.3817,
argentina,1936,buenos aires,-34.6033,-58.3817,
argentina,1932,buenos aires,-34.6033,-58.3817,
argentina,1928,buenos aires,-34.6033,-58.3817,
argentina,1924,buenos aires,-34.6033,-58.3817,
argentina,1920,buenos aires,-34.6033,-58.3817,
argentina,1908,buenos aires,-34.6033,-58.3817,
argentina,1900,buenos aires,-34.6033,-58.3817,
armenia,2012,yerevan,40.1833,44.5167,
armenia,2008,yerevan,40.1833,44.5167,
armenia,2004,yerevan,40.1833,44.5167,
armenia,2000,yerevan,40.1833,44.5167,
armenia,1996,yerevan,40.1833,44.5167,
aruba,2012,oranjestad,12.519,-70.037,
aruba,2008,oranjestad,12.519,-70.037,
aruba,2004,oranjestad,12.519,-70.037,
aruba,2000,oranjestad,12.519,-70.037,
aruba,1996,oranjestad,12.519,-70.037,
aruba,1992,oranjestad,12.519,-70.037,
aruba,1988,oranjestad,12.519,-70.037,
australasia,1912,melbourne,-37.8136,144.9631,
australasia,1908,melbourne,-37.8136,144.9631,
australia,2012,canberra,-35.3075,149.1244,
australia,2008,canberra,-35.3075,149.1244,
australia,2004,canberra,-35.3075,149.1244,
australia,2000,canberra,-35.3075,149.1244,
australia,1996,canberra,-35.3075,149.1244,
australia,1992,canberra,-35.3075,149.1244,
australia,1988,canberra,-35.3075,149.1244,
australia,1984,canberra,-35.3075,149.1244,
australia,1980,canberra,-35.3075,149.1244,
australia,1976,canberra,-35.3075,149.1244,
australia,1972,canberra,-35.3075,149.1244,
australia,1968,canberra,-35.3075,149.1244,
australia,1964,canberra,-35.3075,149.1244,
australia,1960,canberra,-35.3075,149.1244,
australia,1956,canberra,-35.3075,149.1244,
australia,1952,canberra,-35.3075,149.1244,
australia,1948,canberra,-35.3075,149.1244,
australia,1936,canberra,-35.3075,149.1244,
australia,1932,canberra,-35.3075,149.1244,
australia,1928,canberra,-35.3075,149.1244,
australia,1924,canberra,-35.3075,149.1244,
australia,1920,canberra,-35.3075,149.1244,
australia,1904,canberra,-35.3075,149.1244,
australia,1900,canberra,-35.3075,149.1244,
australia,1896,canberra,-35.3075,149.1244,
austria,2012,vienna,48.2,16.3667,
austria,2008,vienna,48.2,16.3667,
austria,2004,vienna,48.2,16.3667,
austria,2000,vienna,48.2,16.3667,
austria,1996,vienna,48.2,16.3667,
austria,1992,vienna,48.2,16.3667,
austria,1988,vienna,48.2,16.3667,
austria,1984,vienna,48.2,16.3667,
austria,1980,vienna,48.2,16.3667,
austria,1976,vienna,48.2,16.3667,
austria,1972,vienna,48.2,16.3667,
austria,1968,vienna,48.2,16.3667,
austria,1964,vienna,48.2,16.3667,
austria,1960,vienna,48.2,16.3667,
austria,1956,vienna,48.2,16.3667,
austria,1952,vienna,48.2,16.3667,
austria,1948,vienna,48.2,16.3667,
austria,1936,vienna,48.2,16.3667,
austria,1932,vienna,48.2,16.3667,
austria,1928,vienna,48.2,16.3667,
austria,1924,vienna,48.2,16.3667,
austria,1912,vienna,48.2,16.3667,
austria,1908,vienna,48.2,16.3667,
austria,1904,vienna,48.2,16.3667,
austria,1900,vienna,48.2,16.3667,
austria,1896,vienna,48.2,16.3667,
azerbaijan,2012,baku,40.3953,49.8822,
azerbaijan,2008,baku,40.3953,49.8822,
azerbaijan,2004,baku,40.3953,49.8822,
azerbaijan,2000,baku,40.3953,49.8822,
azerbaijan,1996,baku,40.3953,49.8822,
bahamas,2012,nassau,25.06,-77.345,
bahamas,2008,nassau,25.06,-77.345,
bahamas,2004,nassau,25.06,-77.345,
bahamas,2000,nassau,25.06,-77.345,
bahamas,1996,nassau,25.06,-77.345,
bahamas,1992,nassau,25.06,-77.345,
bahamas,1988,nassau,25.06,-77.345,
bahamas,1984,nassau,25.06,-77.345,
bahamas,1976,nassau,25.06,-77.345,
bahamas,1972,nassau,25.06,-77.345,
bahamas,1968,nassau,25.06,-77.345,
bahamas,1964,nassau,25.06,-77.345,
bahamas,1960,nassau,25.06,-77.345,
bahamas,1956,nassau,25.06,-77.345,
bahamas,1952,nassau,25.06,-77.345,
bahrain,2012,manama,26.2167,50.5833,
bahrain,2008,manama,26.2167,50.5833,
bahrain,2004,manama,26.2167,50.5833,
bahrain,2000,manama,26.2167,50.5833,
bahrain,1996,manama,26.2167,50.5833,
bahrain,1992,manama,26.2167,50.5833,
bahrain,1988,manama,26.2167,50.5833,
bahrain,1984,manama,26.2167,50.5833,
bangladesh,2012,dhaka,23.7,90.3667,
bangladesh,2008,dhaka,23.7,90.3667,
bangladesh,2004,dhaka,23.7,90.3667,
bangladesh,2000,dhaka,23.7,90.3667,
bangladesh,1996,dhaka,23.7,90.3667,
bangladesh,1992,dhaka,23.7,90.3667,
bangladesh,1988,dhaka,23.7,90.3667,
bangladesh,1984,dhaka,23.7,90.3667,
barbados,2012,bridgetown,13.1058,-59.6131,
barbados,2008,bridgetown,13.1058,-59.6131,
barbados,2004,bridgetown,13.1058,-59.6131,
barbados,2000,bridgetown,13.1058,-59.6131,
barbados,1996,bridgetown,13.1058,-59.6131,
barbados,1992,bridgetown,13.1058,-59.6131,
barbados,1988,bridgetown,13.1058,-59.6131,
barbados,1984,bridgetown,13.1058,-59.6131,
barbados,1976,bridgetown,13.1058,-59.6131,
barbados,1972,bridgetown,13.1058,-59.6131,
barbados,1968,bridgetown,13.1058,-59.6131,
belarus,2012,minsk ,53.9,27.5667,
belarus,2008,minsk ,53.9,27.5667,
belarus,2004,minsk ,53.9,27.5667,
belarus,2000,minsk ,53.9,27.5667,
belarus,1996,minsk ,53.9,27.5667,
belgium,2012,brussels,50.85,4.35,
belgium,2008,brussels,50.85,4.35,
belgium,2004,brussels,50.85,4.35,
belgium,2000,brussels,50.85,4.35,
belgium,1996,brussels,50.85,4.35,
belgium,1992,brussels,50.85,4.35,
